locationID,deploymentID,latitude,longitude,deploymentStart,deploymentEnd,baitUse,cameraID,cameraModel
DONA_0041_B,DONA_0041_B_7,36.845435,-6.405168,2022-05-10T09:25:00Z,2022-06-11T08:36:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_8,36.845435,-6.405168,2022-06-11T08:36:00Z,2022-07-22T11:44:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_9,36.845435,-6.405168,2022-07-22T11:44:00Z,2022-09-14T10:03:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_10,36.845435,-6.405168,2022-09-14T10:03:00Z,2022-11-24T11:10:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_11,36.845435,-6.405168,2022-11-24T11:10:00Z,2023-01-18T10:40:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_12,36.845435,-6.405168,2023-01-18T10:40:00Z,2023-03-15T16:22:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_13,36.845435,-6.405168,2023-03-15T16:22:00Z,2023-05-09T10:25:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_14,36.845435,-6.405168,2023-05-09T10:25:00Z,2023-07-05T09:20:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_15,36.845435,-6.405168,2023-07-05T09:20:00Z,2023-10-03T11:05:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_16,36.845435,-6.405168,2023-10-03T11:05:00Z,2023-11-17T12:03:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_17,36.845435,-6.405168,2023-11-17T12:03:00Z,2024-01-16T09:46:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_18,36.845435,-6.405168,2024-01-16T09:46:00Z,2024-04-07T09:57:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_19,36.845435,-6.405168,2024-04-07T09:57:00Z,2024-06-10T10:27:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_20,36.845435,-6.405168,2024-06-10T10:27:00Z,2024-09-04T09:55:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_21,36.845435,-6.405168,2024-09-04T09:55:00Z,2024-11-04T12:34:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_22,36.845435,-6.405168,2024-11-04T12:34:00Z,2025-01-13T11:12:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_23,36.845435,-6.405168,2025-01-13T11:12:00Z,2025-03-15T10:47:00Z,FALSE,41,generic_model
DONA_0041_B,DONA_0041_B_24,36.845435,-6.405168,2025-03-15T10:47:00Z,2025-03-15T11:58:01Z,FALSE,41,generic_model
DONA_0042,DONA_0042_1,36.90893,-6.41135,2020-10-26T03:42:42Z,2020-11-18T13:40:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_2,36.90893,-6.41135,2020-11-18T13:40:00Z,2020-12-17T14:05:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_3,36.90893,-6.41135,2020-12-17T14:05:00Z,2021-01-14T12:25:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_4,36.90893,-6.41135,2021-01-14T12:25:00Z,2021-02-18T14:20:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_5,36.90893,-6.41135,2021-02-18T14:20:00Z,2021-03-18T12:35:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_6,36.90893,-6.41135,2021-03-18T12:35:00Z,2021-04-18T13:40:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_7,36.90893,-6.41135,2021-04-18T13:40:00Z,2021-05-16T14:07:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_8,36.90893,-6.41135,2021-05-16T14:07:00Z,2021-06-18T13:40:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_9,36.90893,-6.41135,2021-06-18T13:40:00Z,2021-07-12T11:30:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_10,36.90893,-6.41135,2021-07-12T11:30:00Z,2021-08-16T16:30:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_11,36.90893,-6.41135,2021-08-16T16:30:00Z,2021-09-13T15:30:00Z,FALSE,42,generic_model
DONA_0042,DONA_0042_12,36.90893,-6.41135,2021-09-13T15:30:00Z,2021-10-10T14:12:46Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_1,36.909017,-6.41085,2021-10-10T14:33:43Z,2021-11-19T14:20:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_2,36.909017,-6.41085,2021-11-19T14:20:00Z,2021-12-16T12:45:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_3,36.909017,-6.41085,2021-12-16T12:45:00Z,2022-01-25T15:25:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_4,36.909017,-6.41085,2022-01-25T15:25:00Z,2022-02-16T13:25:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_5,36.909017,-6.41085,2022-02-16T13:25:00Z,2022-04-01T12:30:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_6,36.909017,-6.41085,2022-04-01T12:30:00Z,2022-05-10T12:36:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_7,36.909017,-6.41085,2022-05-10T12:36:00Z,2022-06-13T08:57:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_8,36.909017,-6.41085,2022-06-13T08:57:00Z,2022-07-22T08:05:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_9,36.909017,-6.41085,2022-07-22T08:05:00Z,2022-09-14T14:33:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_10,36.909017,-6.41085,2022-09-14T14:33:00Z,2022-11-24T15:32:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_11,36.909017,-6.41085,2022-11-24T15:32:00Z,2023-01-18T15:12:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_12,36.909017,-6.41085,2023-01-18T15:12:00Z,2023-03-16T14:24:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_13,36.909017,-6.41085,2023-03-16T14:24:00Z,2023-05-09T15:16:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_14,36.909017,-6.41085,2023-05-09T15:16:00Z,2023-07-05T13:24:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_15,36.909017,-6.41085,2023-07-05T13:24:00Z,2023-10-03T15:48:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_16,36.909017,-6.41085,2023-10-03T15:48:00Z,2023-11-17T16:38:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_17,36.909017,-6.41085,2023-11-17T16:38:00Z,2024-01-16T13:56:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_18,36.909017,-6.41085,2024-01-16T13:56:00Z,2024-04-07T15:29:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_19,36.909017,-6.41085,2024-04-07T15:29:00Z,2024-06-10T15:55:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_20,36.909017,-6.41085,2024-06-10T15:55:00Z,2024-09-04T16:33:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_21,36.909017,-6.41085,2024-09-04T16:33:00Z,2024-11-04T16:22:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_22,36.909017,-6.41085,2024-11-04T16:22:00Z,2025-01-13T14:22:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_23,36.909017,-6.41085,2025-01-13T14:22:00Z,2025-03-15T15:12:00Z,FALSE,42,generic_model
DONA_0042_B,DONA_0042_B_24,36.909017,-6.41085,2025-03-15T15:12:00Z,2025-03-15T16:25:01Z,FALSE,42,generic_model
DONA_0043,DONA_0043_1,36.966866,-6.467161,2020-10-26T10:07:42Z,2020-11-18T08:35:00Z,FALSE,43,generic_model
DONA_0043,DONA_0043_2,36.966866,-6.467161,2020-11-18T08:35:00Z,2020-12-17T09:35:00Z,FALSE,43,generic_model
DONA_0043,DONA_0043_3,36.966866,-6.467161,2020-12-17T09:35:00Z,2021-01-14T12:50:00Z,FALSE,43,generic_model
DONA_0043,DONA_0043_4,36.966866,-6.467161,2021-01-14T12:50:00Z,2021-01-16T11:02:13Z,FALSE,43,generic_model
DONA_0043,DONA_0043_5,36.966866,-6.467161,2021-04-08T12:30:00Z,2021-04-18T15:00:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_6,36.966866,-6.467161,2021-04-18T15:00:00Z,2021-05-16T15:47:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_7,36.966866,-6.467161,2021-05-16T15:47:00Z,2021-06-15T14:10:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_8,36.966866,-6.467161,2021-06-15T14:10:00Z,2021-07-12T12:55:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_9,36.966866,-6.467161,2021-07-12T12:55:00Z,2021-08-16T17:26:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_10,36.966866,-6.467161,2021-08-16T17:26:00Z,2021-09-13T16:30:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_11,36.966866,-6.467161,2021-09-13T16:30:00Z,2021-10-12T10:25:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_12,36.966866,-6.467161,2021-10-12T10:25:00Z,2021-11-19T15:30:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_13,36.966866,-6.467161,2021-11-19T15:30:00Z,2021-12-16T14:10:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_14,36.966866,-6.467161,2021-12-16T14:10:00Z,2022-01-25T11:50:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_15,36.966866,-6.467161,2022-01-25T11:50:00Z,2022-02-16T14:55:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_16,36.966866,-6.467161,2022-02-16T14:55:00Z,2022-04-01T13:20:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_17,36.966866,-6.467161,2022-04-01T13:20:00Z,2022-05-10T13:31:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_18,36.966866,-6.467161,2022-05-10T13:31:00Z,2022-06-13T11:50:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_19,36.966866,-6.467161,2022-06-13T11:50:00Z,2022-07-22T05:37:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_20,36.966866,-6.467161,2022-07-22T05:37:00Z,2022-09-14T15:52:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_21,36.966866,-6.467161,2022-09-14T15:52:00Z,2022-11-24T16:50:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_22,36.966866,-6.467161,2022-11-24T16:50:00Z,2023-01-18T16:24:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_23,36.966866,-6.467161,2023-01-18T16:24:00Z,2023-03-16T11:41:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_24,36.966866,-6.467161,2023-03-16T11:41:00Z,2023-05-11T11:22:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_25,36.966866,-6.467161,2023-05-11T11:22:00Z,2023-07-05T15:17:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_26,36.966866,-6.467161,2023-07-05T15:17:00Z,2023-10-03T17:13:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_27,36.966866,-6.467161,2023-10-03T17:13:00Z,2023-11-15T12:17:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_28,36.966866,-6.467161,2023-11-15T12:17:00Z,2024-01-15T16:41:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_29,36.966866,-6.467161,2024-01-15T16:41:00Z,2024-04-08T11:08:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_30,36.966866,-6.467161,2024-04-08T11:08:00Z,2024-06-10T17:32:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_31,36.966866,-6.467161,2024-06-10T17:32:00Z,2024-09-04T17:57:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_32,36.966866,-6.467161,2024-09-04T17:57:00Z,2024-11-05T11:10:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_33,36.966866,-6.467161,2024-11-05T11:10:00Z,2025-01-13T16:09:00Z,FALSE,48,generic_model
DONA_0043,DONA_0043_34,36.966866,-6.467161,2025-03-15T17:00:00Z,2025-03-15T17:55:01Z,FALSE,48,generic_model
DONA_0044,DONA_0044_1,37.088986,-6.490199,2022-06-10T09:05:11Z,2022-07-20T15:17:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_2,37.088986,-6.490199,2022-07-20T15:17:00Z,2022-09-15T10:05:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_3,37.088986,-6.490199,2022-09-15T10:05:00Z,2022-11-25T11:34:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_4,37.088986,-6.490199,2022-11-25T11:34:00Z,2023-01-17T11:58:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_5,37.088986,-6.490199,2023-01-17T11:58:00Z,2023-03-13T12:39:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_6,37.088986,-6.490199,2023-03-13T12:39:00Z,2023-05-10T10:13:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_7,37.088986,-6.490199,2023-05-10T10:13:00Z,2023-07-04T09:29:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_8,37.088986,-6.490199,2023-07-04T09:29:00Z,2023-10-05T10:03:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_9,37.088986,-6.490199,2023-10-05T10:03:00Z,2023-11-16T12:18:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_10,37.088986,-6.490199,2023-11-16T12:18:00Z,2024-01-13T13:57:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_11,37.088986,-6.490199,2024-01-13T13:57:00Z,2024-04-02T15:11:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_12,37.088986,-6.490199,2024-04-02T15:11:00Z,2024-06-13T11:31:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_13,37.088986,-6.490199,2024-06-13T11:31:00Z,2024-09-05T11:15:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_14,37.088986,-6.490199,2024-09-05T11:15:00Z,2024-11-07T15:05:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_15,37.088986,-6.490199,2024-11-07T15:05:00Z,2025-01-10T14:09:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_16,37.088986,-6.490199,2025-01-10T14:09:00Z,2025-03-14T08:51:00Z,FALSE,62,generic_model
DONA_0044,DONA_0044_17,37.088986,-6.490199,2025-03-14T08:51:00Z,2025-03-14T09:42:01Z,FALSE,62,generic_model
DONA_0045,DONA_0045_1,37.097451,-6.496133,2022-06-10T11:12:10Z,2022-07-20T15:39:00Z,FALSE,68,generic_model
DONA_0045,DONA_0045_2,37.097451,-6.496133,2022-07-20T15:39:00Z,2022-07-21T15:53:31Z,FALSE,68,generic_model
DONA_0045,DONA_0045_3,37.097451,-6.496133,2022-09-15T18:57:00Z,2022-11-25T11:16:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_4,37.097451,-6.496133,2022-11-25T11:16:00Z,2023-01-17T11:41:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_5,37.097451,-6.496133,2023-01-17T11:41:00Z,2023-03-13T12:19:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_6,37.097451,-6.496133,2023-03-13T12:19:00Z,2023-05-10T09:50:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_7,37.097451,-6.496133,2023-05-10T09:50:00Z,2023-07-04T09:12:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_8,37.097451,-6.496133,2023-07-04T09:12:00Z,2023-10-05T09:45:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_9,37.097451,-6.496133,2023-10-05T09:45:00Z,2023-11-16T12:01:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_10,37.097451,-6.496133,2023-11-16T12:01:00Z,2024-01-13T13:39:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_11,37.097451,-6.496133,2024-01-13T13:39:00Z,2024-04-02T14:41:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_12,37.097451,-6.496133,2024-04-02T14:41:00Z,2024-06-13T10:54:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_13,37.097451,-6.496133,2024-06-13T10:54:00Z,2024-09-05T10:55:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_14,37.097451,-6.496133,2024-09-05T10:55:00Z,2024-11-07T15:23:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_15,37.097451,-6.496133,2024-11-07T15:23:00Z,2025-01-10T13:49:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_16,37.097451,-6.496133,2025-01-10T13:49:00Z,2025-03-14T08:10:00Z,FALSE,72,generic_model
DONA_0045,DONA_0045_17,37.097451,-6.496133,2025-03-14T08:10:00Z,2025-03-14T08:59:01Z,FALSE,72,generic_model
DONA_0046,DONA_0046_1,37.071192,-6.452043,2022-06-10T12:58:30Z,2022-07-20T14:08:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_2,37.071192,-6.452043,2022-07-20T14:08:00Z,2022-09-15T13:57:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_3,37.071192,-6.452043,2022-09-15T13:57:00Z,2022-11-25T12:53:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_4,37.071192,-6.452043,2022-11-25T12:53:00Z,2023-01-17T13:12:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_5,37.071192,-6.452043,2023-01-17T13:12:00Z,2023-03-13T16:28:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_6,37.071192,-6.452043,2023-03-13T16:28:00Z,2023-05-10T14:49:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_7,37.071192,-6.452043,2023-05-10T14:49:00Z,2023-07-04T11:18:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_8,37.071192,-6.452043,2023-07-04T11:18:00Z,2023-10-04T15:16:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_9,37.071192,-6.452043,2023-10-04T15:16:00Z,2023-11-16T16:57:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_10,37.071192,-6.452043,2023-11-16T16:57:00Z,2024-01-19T15:22:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_11,37.071192,-6.452043,2024-01-19T15:22:00Z,2024-04-04T08:26:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_12,37.071192,-6.452043,2024-04-04T08:26:00Z,2024-06-13T13:08:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_13,37.071192,-6.452043,2024-06-13T13:08:00Z,2024-09-05T12:11:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_14,37.071192,-6.452043,2024-09-05T12:11:00Z,2024-11-07T13:33:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_15,37.071192,-6.452043,2024-11-07T13:33:00Z,2025-01-11T16:22:00Z,FALSE,67,generic_model
DONA_0046,DONA_0046_16,37.071192,-6.452043,2025-01-11T16:22:00Z,2025-02-06T18:49:01Z,FALSE,67,generic_model
DONA_0047,DONA_0047_1,37.05396,-6.465767,2022-06-10T16:11:11Z,2022-07-20T10:51:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_2,37.05396,-6.465767,2022-07-20T10:51:00Z,2022-09-15T13:37:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_3,37.05396,-6.465767,2022-09-15T13:37:00Z,2022-11-26T15:43:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_4,37.05396,-6.465767,2022-11-26T15:43:00Z,2023-01-17T15:57:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_5,37.05396,-6.465767,2023-01-17T15:57:00Z,2023-03-13T15:58:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_6,37.05396,-6.465767,2023-03-13T15:58:00Z,2023-05-10T14:23:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_7,37.05396,-6.465767,2023-05-10T14:23:00Z,2023-07-04T13:07:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_8,37.05396,-6.465767,2023-07-04T13:07:00Z,2023-10-04T15:40:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_9,37.05396,-6.465767,2023-10-04T15:40:00Z,2023-11-16T15:37:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_10,37.05396,-6.465767,2023-11-16T15:37:00Z,2024-01-19T14:15:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_11,37.05396,-6.465767,2024-01-19T14:15:00Z,2024-04-02T18:10:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_12,37.05396,-6.465767,2024-04-02T18:10:00Z,2024-06-11T17:45:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_13,37.05396,-6.465767,2024-06-11T17:45:00Z,2024-09-05T13:45:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_14,37.05396,-6.465767,2024-09-05T13:45:00Z,2024-11-07T12:17:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_15,37.05396,-6.465767,2024-11-07T12:17:00Z,2025-01-10T17:04:00Z,FALSE,71,generic_model
DONA_0047,DONA_0047_16,37.05396,-6.465767,2025-01-10T17:04:00Z,2025-01-10T17:56:01Z,FALSE,71,generic_model
DONA_0048,DONA_0048_1,37.042953,-6.51502,2022-06-10T18:01:28Z,2022-07-20T11:47:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_2,37.042953,-6.51502,2022-07-20T11:47:00Z,2022-09-15T11:33:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_3,37.042953,-6.51502,2022-09-15T11:33:00Z,2022-11-26T16:59:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_4,37.042953,-6.51502,2022-11-26T16:59:00Z,2023-01-17T14:30:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_5,37.042953,-6.51502,2023-01-17T14:30:00Z,2023-03-13T14:29:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_6,37.042953,-6.51502,2023-03-13T14:29:00Z,2023-05-10T11:45:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_7,37.042953,-6.51502,2023-05-10T11:45:00Z,2023-07-04T14:17:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_8,37.042953,-6.51502,2023-07-04T14:17:00Z,2023-10-04T16:41:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_9,37.042953,-6.51502,2023-10-04T16:41:00Z,2023-11-16T13:40:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_10,37.042953,-6.51502,2023-11-16T13:40:00Z,2024-01-19T13:07:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_11,37.042953,-6.51502,2024-01-19T13:07:00Z,2024-04-02T16:34:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_12,37.042953,-6.51502,2024-04-02T16:34:00Z,2024-06-11T15:50:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_13,37.042953,-6.51502,2024-06-11T15:50:00Z,2024-09-05T15:21:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_14,37.042953,-6.51502,2024-09-05T15:21:00Z,2024-11-07T11:12:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_15,37.042953,-6.51502,2024-11-07T11:12:00Z,2025-01-10T14:49:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_16,37.042953,-6.51502,2025-01-10T14:49:00Z,2025-03-14T12:36:00Z,FALSE,64,generic_model
DONA_0048,DONA_0048_17,37.042953,-6.51502,2025-03-14T12:36:00Z,2025-03-14T13:29:01Z,FALSE,64,generic_model
DONA_0049,DONA_0049_1,36.824835,-6.396521,2022-06-11T09:34:23Z,2022-07-22T11:19:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_2,36.824835,-6.396521,2022-07-22T11:19:00Z,2022-09-14T10:27:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_3,36.824835,-6.396521,2022-09-14T10:27:00Z,2022-11-24T11:33:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_4,36.824835,-6.396521,2022-11-24T11:33:00Z,2023-01-18T11:08:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_5,36.824835,-6.396521,2023-01-18T11:08:00Z,2023-03-15T16:41:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_6,36.824835,-6.396521,2023-03-15T16:41:00Z,2023-05-09T10:47:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_7,36.824835,-6.396521,2023-05-09T10:47:00Z,2023-07-05T09:43:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_8,36.824835,-6.396521,2023-07-05T09:43:00Z,2023-10-03T11:31:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_9,36.824835,-6.396521,2023-10-03T11:31:00Z,2023-11-17T12:27:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_10,36.824835,-6.396521,2023-11-17T12:27:00Z,2024-01-16T10:12:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_11,36.824835,-6.396521,2024-01-16T10:12:00Z,2024-04-07T10:29:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_12,36.824835,-6.396521,2024-04-07T10:29:00Z,2024-06-10T10:54:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_13,36.824835,-6.396521,2024-06-10T10:54:00Z,2024-09-04T10:25:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_14,36.824835,-6.396521,2024-09-04T10:25:00Z,2024-11-04T13:01:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_15,36.824835,-6.396521,2024-11-04T13:01:00Z,2025-01-13T11:40:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_16,36.824835,-6.396521,2025-01-13T11:40:00Z,2025-03-15T11:13:00Z,FALSE,66,generic_model
DONA_0049,DONA_0049_17,36.824835,-6.396521,2025-03-15T11:13:00Z,2025-03-15T12:05:01Z,FALSE,66,generic_model
DONA_0050,DONA_0050_1,36.810931,-6.381055,2022-06-11T10:48:22Z,2022-07-22T10:45:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_2,36.810931,-6.381055,2022-07-22T10:45:00Z,2022-09-14T10:51:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_3,36.810931,-6.381055,2022-09-14T10:51:00Z,2022-11-24T11:59:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_4,36.810931,-6.381055,2022-11-24T11:59:00Z,2023-01-18T11:26:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_5,36.810931,-6.381055,2023-01-18T11:26:00Z,2023-03-15T16:56:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_6,36.810931,-6.381055,2023-03-15T16:56:00Z,2023-05-09T11:08:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_7,36.810931,-6.381055,2023-05-09T11:08:00Z,2023-07-05T10:04:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_8,36.810931,-6.381055,2023-07-05T10:04:00Z,2023-10-03T11:51:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_9,36.810931,-6.381055,2023-10-03T11:51:00Z,2023-11-17T12:49:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_10,36.810931,-6.381055,2023-11-17T12:49:00Z,2024-01-16T10:33:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_11,36.810931,-6.381055,2024-01-16T10:33:00Z,2024-04-07T10:55:00Z,FALSE,63,generic_model
